loan_id,update_date,servicer_name,reported_balance,reported_status,reported_rate,source_system,conflict_type,stale_flag,notes
LN0003162,2023-07-07,ServicerC,199179.62,60DPD,5.168,Batch-Upload,none,0,Update from ServicerC
LN0003162,2022-02-08,ServicerC,199179.62,30DPD,10.69,Batch-Upload,stale_record,1,Update from ServicerC
LN0003162,2022-09-08,ServicerE,301454.53,30DPD,6.19,LOS,balance_mismatch,0,Update from ServicerB
LN0003162,2023-02-23,ServicerA,199179.62,Default,5.348,Manual-Entry,status_conflict,0,Update from ServicerA
LN0003162,2021-11-19,ServicerC,199179.62,Current,6.186,Batch-Upload,none,0,Update from ServicerE
LN0008797,2021-03-10,ServicerD,160955.51,60DPD,5.953,Batch-Upload,none,0,Update from ServicerC
LN0003619,2021-12-14,ServicerA,0.0,30DPD,8.409,Servicer-Portal,none,0,Update from ServicerB
LN0004388,2023-10-03,ServicerB,173188.54,Default,6.491,Manual-Entry,status_conflict,0,Update from ServicerB
LN0004388,2023-05-11,ServicerD,173188.54,Default,7.822,Batch-Upload,none,0,Update from ServicerD
LN0004388,2022-08-26,ServicerE,173188.54,90DPD,6.458,LOS,status_conflict,0,Update from ServicerA
LN0004388,2021-03-31,ServicerD,173188.54,Current,7.094,Batch-Upload,none,0,Update from ServicerA
LN0004388,2022-07-05,ServicerA,173188.54,60DPD,5.387,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0006713,2022-01-31,ServicerD,118714.52,60DPD,4.579,Manual-Entry,none,0,Update from ServicerC
LN0006713,2022-01-27,ServicerD,118714.52,Default,5.481,Manual-Entry,none,0,Update from ServicerA
LN0006713,2023-03-24,ServicerA,118714.52,30DPD,8.188,Manual-Entry,none,0,Update from ServicerA
LN0006713,2023-09-16,ServicerA,118714.52,60DPD,8.399,Manual-Entry,none,0,Update from ServicerC
LN0006713,2023-05-13,ServicerA,186019.25,60DPD,5.439,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0008417,2021-07-21,ServicerA,0.0,Default,7.421,Manual-Entry,stale_record,1,Update from ServicerD
LN0008417,2021-06-20,ServicerC,0.0,30DPD,4.834,LOS,stale_record,1,Update from ServicerB
LN0008417,2022-11-09,ServicerB,0.0,30DPD,5.459,Servicer-Portal,stale_record,1,Update from ServicerC
LN0008417,2022-06-21,ServicerE,0.0,60DPD,5.816,Manual-Entry,status_conflict,0,Update from ServicerA
LN0008417,2023-11-12,ServicerC,0.0,90DPD,6.027,Batch-Upload,stale_record,1,Update from ServicerD
LN0007002,2023-02-28,ServicerB,272834.77,Default,2.379,Manual-Entry,stale_record,1,Update from ServicerC
LN0007002,2022-02-08,ServicerC,272834.77,30DPD,5.407,Manual-Entry,none,0,Update from ServicerC
LN0004599,2023-11-24,ServicerD,319731.51,30DPD,4.076,LOS,balance_mismatch,0,Update from ServicerA
LN0004599,2021-11-05,ServicerB,160847.88,30DPD,4.323,LOS,rate_discrepancy,0,Update from ServicerA
LN0004599,2022-02-11,ServicerB,160847.88,Default,4.797,Servicer-Portal,none,0,Update from ServicerA
LN0004599,2021-03-17,ServicerC,160847.88,30DPD,4.389,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0004599,2022-04-27,ServicerD,160847.88,30DPD,3.322,LOS,stale_record,1,Update from ServicerE
LN0004599,2022-02-02,ServicerD,271628.27,Current,4.623,Servicer-Portal,balance_mismatch,0,Update from ServicerA
LN0006707,2023-07-06,ServicerD,0.0,60DPD,6.534,LOS,stale_record,1,Update from ServicerC
LN0006707,2021-12-24,ServicerD,0.0,Current,7.597,Batch-Upload,none,0,Update from ServicerA
LN0006707,2021-03-11,ServicerB,0.0,90DPD,5.305,Servicer-Portal,none,0,Update from ServicerA
LN0006707,2021-11-25,ServicerB,0.0,Current,8.37,Batch-Upload,status_conflict,0,Update from ServicerE
LN0006707,2022-07-26,ServicerE,0.0,90DPD,6.002,Manual-Entry,rate_discrepancy,0,Update from ServicerA
LN0006707,2023-11-14,ServicerA,0.0,90DPD,2.338,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0002970,2021-08-26,ServicerA,0.0,90DPD,3.696,Batch-Upload,status_conflict,0,Update from ServicerD
LN0002970,2023-05-20,ServicerC,0.0,90DPD,6.014,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0002970,2021-04-08,ServicerD,0.0,Default,6.218,LOS,stale_record,1,Update from ServicerE
LN0002970,2023-11-21,ServicerE,0.0,Current,2.168,LOS,none,0,Update from ServicerC
LN0002970,2023-02-02,ServicerE,0.0,30DPD,5.572,Manual-Entry,none,0,Update from ServicerE
LN0007097,2022-03-06,ServicerB,0.0,Current,3.636,LOS,none,0,Update from ServicerE
LN0007097,2021-11-20,ServicerE,0.0,Default,7.244,Servicer-Portal,none,0,Update from ServicerC
LN0007097,2022-06-17,ServicerD,0.0,60DPD,4.708,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0007097,2023-01-06,ServicerA,0.0,Default,6.644,LOS,none,0,Update from ServicerB
LN0007097,2023-02-22,ServicerA,0.0,Default,6.886,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0000094,2021-06-07,ServicerB,363547.43,Default,4.185,LOS,none,0,Update from ServicerA
LN0000094,2022-11-02,ServicerD,346727.76,90DPD,5.617,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0000094,2021-07-12,ServicerC,363547.43,90DPD,7.402,LOS,none,0,Update from ServicerB
LN0000094,2023-05-03,ServicerB,363547.43,60DPD,5.377,Batch-Upload,stale_record,1,Update from ServicerE
LN0000094,2023-12-03,ServicerB,363547.43,Current,5.662,Batch-Upload,none,0,Update from ServicerD
LN0000094,2021-01-11,ServicerA,363547.43,Current,8.629,Servicer-Portal,stale_record,1,Update from ServicerC
LN0006938,2023-07-31,ServicerE,0.0,60DPD,6.534,LOS,none,0,Update from ServicerE
LN0006938,2023-01-08,ServicerC,0.0,Default,5.262,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0006938,2022-05-25,ServicerA,0.0,60DPD,5.368,Batch-Upload,stale_record,1,Update from ServicerE
LN0006938,2023-07-31,ServicerA,0.0,Default,3.386,LOS,stale_record,1,Update from ServicerE
LN0006938,2022-01-10,ServicerA,0.0,30DPD,3.746,LOS,stale_record,1,Update from ServicerE
LN0004533,2022-08-15,ServicerB,154962.03,90DPD,5.268,Manual-Entry,none,0,Update from ServicerE
LN0004533,2021-09-18,ServicerD,154962.03,Default,3.273,Servicer-Portal,stale_record,1,Update from ServicerB
LN0001081,2021-05-26,ServicerC,86945.46,30DPD,6.344,Servicer-Portal,none,0,Update from ServicerB
LN0001081,2021-01-17,ServicerC,86945.46,30DPD,6.377,Manual-Entry,stale_record,1,Update from ServicerB
LN0001081,2023-12-04,ServicerE,86945.46,30DPD,9.141,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0002419,2022-11-27,ServicerB,82880.85,90DPD,6.776,Batch-Upload,stale_record,1,Update from ServicerB
LN0002419,2022-03-29,ServicerD,82880.85,Default,4.736,Batch-Upload,none,0,Update from ServicerA
LN0000738,2023-07-26,ServicerD,106962.93,Default,10.607,Manual-Entry,none,0,Update from ServicerB
LN0000738,2021-07-04,ServicerC,106962.93,90DPD,5.462,LOS,none,0,Update from ServicerB
LN0000738,2023-07-02,ServicerC,106962.93,60DPD,3.734,LOS,none,0,Update from ServicerD
LN0000738,2021-07-11,ServicerC,60988.51,Default,4.991,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0000635,2022-07-13,ServicerD,0.0,60DPD,5.969,LOS,none,0,Update from ServicerB
LN0000635,2022-02-08,ServicerB,0.0,30DPD,5.925,Manual-Entry,status_conflict,0,Update from ServicerD
LN0000635,2021-01-18,ServicerD,0.0,60DPD,2.804,LOS,none,0,Update from ServicerB
LN0000253,2021-03-27,ServicerB,184365.83,Current,6.125,Manual-Entry,none,0,Update from ServicerC
LN0000253,2022-08-20,ServicerD,184365.83,Default,5.16,LOS,none,0,Update from ServicerE
LN0006782,2023-04-29,ServicerB,84142.02,Default,3.721,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0006782,2023-04-29,ServicerB,84142.02,Default,4.231,Servicer-Portal,none,0,Update from ServicerD
LN0006782,2021-01-17,ServicerB,84142.02,Current,3.026,Manual-Entry,rate_discrepancy,0,Update from ServicerA
LN0006782,2023-06-06,ServicerB,84142.02,60DPD,4.469,Servicer-Portal,none,0,Update from ServicerB
LN0006782,2022-09-14,ServicerA,84142.02,60DPD,4.505,Servicer-Portal,none,0,Update from ServicerC
LN0006782,2021-10-23,ServicerA,84142.02,30DPD,4.868,LOS,none,0,Update from ServicerB
LN0008125,2023-09-15,ServicerE,80192.59,Current,6.336,Manual-Entry,balance_mismatch,0,Update from ServicerA
LN0008125,2023-08-21,ServicerD,89969.79,60DPD,4.264,Batch-Upload,none,0,Update from ServicerC
LN0008125,2023-09-15,ServicerE,89969.79,Current,5.774,Manual-Entry,stale_record,1,Update from ServicerC
LN0004044,2023-08-21,ServicerE,191169.22,Default,7.729,Batch-Upload,balance_mismatch,0,Update from ServicerE
LN0007032,2023-10-26,ServicerB,0.0,60DPD,4.763,LOS,none,0,Update from ServicerE
LN0007032,2023-10-19,ServicerA,0.0,Default,6.253,LOS,stale_record,1,Update from ServicerA
LN0000946,2021-10-17,ServicerD,0.0,Current,5.717,LOS,status_conflict,0,Update from ServicerB
LN0001956,2021-09-03,ServicerB,0.0,Current,6.613,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0001956,2022-05-17,ServicerD,0.0,Default,4.27,LOS,status_conflict,0,Update from ServicerC
LN0001956,2023-06-03,ServicerD,0.0,Default,4.615,Manual-Entry,none,0,Update from ServicerE
LN0001956,2023-01-03,ServicerB,0.0,Default,5.033,LOS,none,0,Update from ServicerE
LN0001956,2022-12-15,ServicerB,0.0,90DPD,4.319,Batch-Upload,none,0,Update from ServicerE
LN0007728,2022-05-02,ServicerC,291917.76,60DPD,4.649,LOS,stale_record,1,Update from ServicerD
LN0007728,2021-09-14,ServicerC,381272.67,90DPD,7.934,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0007728,2023-01-03,ServicerC,291917.76,Current,5.131,LOS,none,0,Update from ServicerB
LN0007728,2022-12-04,ServicerC,291917.76,60DPD,4.424,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0007728,2023-05-25,ServicerB,291917.76,Default,3.513,Manual-Entry,none,0,Update from ServicerE
LN0007802,2022-01-02,ServicerC,0.0,Default,3.194,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0008504,2023-07-07,ServicerE,344279.6,Current,1.803,Batch-Upload,none,0,Update from ServicerC
LN0008504,2022-04-01,ServicerB,344279.6,30DPD,4.822,LOS,none,0,Update from ServicerB
LN0008504,2021-07-20,ServicerC,344279.6,Current,5.462,Manual-Entry,stale_record,1,Update from ServicerE
LN0000438,2021-01-27,ServicerE,0.0,90DPD,6.049,Servicer-Portal,stale_record,1,Update from ServicerB
LN0008835,2022-08-21,ServicerA,0.0,90DPD,3.93,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0008835,2022-05-06,ServicerE,0.0,60DPD,6.751,LOS,balance_mismatch,0,Update from ServicerB
LN0008835,2022-07-23,ServicerA,0.0,Current,5.797,Batch-Upload,none,0,Update from ServicerA
LN0008835,2021-01-31,ServicerA,0.0,30DPD,3.605,LOS,balance_mismatch,0,Update from ServicerA
LN0003070,2021-03-05,ServicerB,155253.69,Current,3.7,Batch-Upload,status_conflict,0,Update from ServicerB
LN0006692,2021-11-23,ServicerE,231694.55,90DPD,5.989,Manual-Entry,none,0,Update from ServicerD
LN0009073,2023-03-31,ServicerB,0.0,30DPD,7.102,Servicer-Portal,none,0,Update from ServicerA
LN0009073,2022-06-05,ServicerB,0.0,90DPD,4.484,Servicer-Portal,none,0,Update from ServicerE
LN0009073,2022-09-16,ServicerE,0.0,Default,5.027,Batch-Upload,balance_mismatch,0,Update from ServicerE
LN0009073,2022-07-05,ServicerE,0.0,90DPD,1.237,Servicer-Portal,none,0,Update from ServicerD
LN0003706,2021-03-24,ServicerA,0.0,30DPD,7.285,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0003706,2022-10-17,ServicerD,0.0,60DPD,5.778,LOS,none,0,Update from ServicerD
LN0003706,2023-02-04,ServicerC,0.0,Current,3.84,Servicer-Portal,none,0,Update from ServicerD
LN0003706,2022-10-26,ServicerB,0.0,Default,4.207,Manual-Entry,stale_record,1,Update from ServicerD
LN0003706,2021-10-27,ServicerD,0.0,Default,3.097,LOS,balance_mismatch,0,Update from ServicerA
LN0003706,2022-11-03,ServicerC,0.0,Current,7.158,Manual-Entry,stale_record,1,Update from ServicerC
LN0001420,2023-07-10,ServicerE,0.0,60DPD,5.916,Manual-Entry,none,0,Update from ServicerC
LN0001420,2021-02-15,ServicerE,0.0,60DPD,6.041,LOS,none,0,Update from ServicerB
LN0001420,2022-01-11,ServicerD,0.0,90DPD,6.18,LOS,none,0,Update from ServicerB
LN0001420,2021-11-21,ServicerD,0.0,Current,6.482,LOS,rate_discrepancy,0,Update from ServicerD
LN0001420,2022-11-04,ServicerE,0.0,90DPD,4.107,Batch-Upload,none,0,Update from ServicerB
LN0001958,2022-04-08,ServicerA,207195.49,60DPD,5.59,LOS,rate_discrepancy,0,Update from ServicerB
LN0001958,2021-05-20,ServicerB,207195.49,Current,5.399,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0001958,2022-12-15,ServicerA,207195.49,30DPD,3.285,Batch-Upload,none,0,Update from ServicerC
LN0001958,2022-09-17,ServicerE,207195.49,90DPD,5.528,Manual-Entry,none,0,Update from ServicerD
LN0001958,2023-03-28,ServicerE,207195.49,60DPD,4.906,Servicer-Portal,status_conflict,0,Update from ServicerB
LN0009862,2021-01-21,ServicerA,110084.61,Default,4.939,Batch-Upload,none,0,Update from ServicerC
LN0006259,2023-09-25,ServicerB,195208.81,30DPD,4.293,LOS,none,0,Update from ServicerE
LN0008687,2023-05-12,ServicerA,0.0,60DPD,5.507,Batch-Upload,status_conflict,0,Update from ServicerD
LN0008687,2021-02-18,ServicerC,0.0,90DPD,3.996,Manual-Entry,status_conflict,0,Update from ServicerE
LN0008687,2021-07-24,ServicerE,0.0,60DPD,4.445,Batch-Upload,none,0,Update from ServicerD
LN0008687,2023-07-04,ServicerC,0.0,60DPD,9.204,LOS,none,0,Update from ServicerE
LN0008687,2022-06-19,ServicerD,0.0,Default,4.512,Batch-Upload,none,0,Update from ServicerE
LN0008687,2022-10-01,ServicerD,0.0,Default,5.681,Servicer-Portal,stale_record,1,Update from ServicerA
LN0006250,2022-08-23,ServicerE,176238.71,Current,5.179,Servicer-Portal,none,0,Update from ServicerB
LN0006250,2022-01-02,ServicerC,176238.71,90DPD,6.003,Manual-Entry,none,0,Update from ServicerC
LN0008697,2022-03-18,ServicerE,0.0,30DPD,5.781,Servicer-Portal,none,0,Update from ServicerD
LN0008697,2022-11-08,ServicerA,0.0,30DPD,8.164,Batch-Upload,none,0,Update from ServicerB
LN0008697,2023-07-05,ServicerA,0.0,30DPD,6.791,Servicer-Portal,none,0,Update from ServicerA
LN0005879,2022-02-20,ServicerB,105776.85,30DPD,4.464,Manual-Entry,none,0,Update from ServicerA
LN0005879,2021-12-11,ServicerA,105776.85,Current,4.494,LOS,none,0,Update from ServicerB
LN0005879,2023-06-04,ServicerD,105776.85,30DPD,4.257,Servicer-Portal,none,0,Update from ServicerA
LN0005879,2021-02-04,ServicerA,105776.85,Current,6.365,Servicer-Portal,none,0,Update from ServicerA
LN0004430,2022-03-10,ServicerE,0.0,30DPD,7.953,Batch-Upload,none,0,Update from ServicerB
LN0004430,2022-07-29,ServicerA,0.0,30DPD,6.389,Batch-Upload,none,0,Update from ServicerC
LN0008290,2021-07-08,ServicerD,97369.61,30DPD,3.532,Manual-Entry,none,0,Update from ServicerC
LN0008290,2022-03-16,ServicerD,97369.61,60DPD,4.952,LOS,stale_record,1,Update from ServicerA
LN0008290,2022-12-14,ServicerA,97369.61,90DPD,5.781,LOS,stale_record,1,Update from ServicerD
LN0008290,2021-09-17,ServicerE,97369.61,Default,5.846,LOS,stale_record,1,Update from ServicerA
LN0008290,2021-09-19,ServicerE,97369.61,30DPD,7.136,Servicer-Portal,stale_record,1,Update from ServicerA
LN0008945,2021-08-04,ServicerE,0.0,60DPD,6.213,Servicer-Portal,none,0,Update from ServicerC
LN0008945,2022-01-26,ServicerB,0.0,90DPD,3.606,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0008945,2022-03-09,ServicerB,0.0,Current,4.583,Servicer-Portal,none,0,Update from ServicerB
LN0008945,2021-07-12,ServicerB,0.0,30DPD,6.265,LOS,none,0,Update from ServicerE
LN0008945,2023-02-13,ServicerC,0.0,Current,4.754,Servicer-Portal,stale_record,1,Update from ServicerE
LN0008945,2022-03-06,ServicerB,0.0,Default,6.228,LOS,none,0,Update from ServicerA
LN0000809,2022-05-22,ServicerE,206291.92,90DPD,7.526,LOS,none,0,Update from ServicerC
LN0000809,2021-01-26,ServicerD,206291.92,Default,4.926,LOS,status_conflict,0,Update from ServicerA
LN0000809,2023-06-07,ServicerA,206291.92,30DPD,4.142,Servicer-Portal,none,0,Update from ServicerB
LN0000402,2023-06-17,ServicerC,0.0,30DPD,7.033,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0006571,2023-05-22,ServicerC,127695.36,60DPD,5.343,LOS,rate_discrepancy,0,Update from ServicerE
LN0006571,2022-08-13,ServicerC,127695.36,60DPD,3.421,LOS,status_conflict,0,Update from ServicerA
LN0006571,2023-03-23,ServicerE,127695.36,Current,7.635,Manual-Entry,none,0,Update from ServicerC
LN0006571,2022-04-09,ServicerB,127695.36,90DPD,5.596,Servicer-Portal,none,0,Update from ServicerE
LN0006571,2022-08-17,ServicerC,179756.58,30DPD,5.803,Manual-Entry,balance_mismatch,0,Update from ServicerA
LN0006571,2021-06-15,ServicerA,127695.36,90DPD,4.527,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0005097,2023-10-30,ServicerC,161646.56,90DPD,3.925,Servicer-Portal,rate_discrepancy,0,Update from ServicerA
LN0000085,2022-04-09,ServicerE,316255.31,Default,3.635,Batch-Upload,status_conflict,0,Update from ServicerE
LN0000085,2022-07-05,ServicerE,618441.73,Current,5.933,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0000085,2021-02-24,ServicerD,316255.31,90DPD,6.654,Servicer-Portal,stale_record,1,Update from ServicerB
LN0000085,2023-08-24,ServicerC,316255.31,Default,2.986,Servicer-Portal,none,0,Update from ServicerB
LN0009129,2022-07-10,ServicerC,0.0,90DPD,4.704,Servicer-Portal,none,0,Update from ServicerB
LN0009129,2022-08-28,ServicerB,0.0,60DPD,4.986,LOS,status_conflict,0,Update from ServicerE
LN0009129,2023-07-19,ServicerD,0.0,30DPD,4.665,Batch-Upload,stale_record,1,Update from ServicerC
LN0001479,2023-06-08,ServicerA,116022.26,Current,5.301,Servicer-Portal,status_conflict,0,Update from ServicerD
LN0001479,2021-07-27,ServicerD,116022.26,90DPD,6.438,Manual-Entry,status_conflict,0,Update from ServicerE
LN0006091,2022-11-28,ServicerB,351761.09,60DPD,3.783,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0000596,2022-10-18,ServicerC,0.0,60DPD,4.615,Manual-Entry,none,0,Update from ServicerA
LN0000596,2023-04-06,ServicerC,0.0,90DPD,6.613,LOS,none,0,Update from ServicerC
LN0000596,2022-09-06,ServicerA,0.0,Default,5.21,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0000596,2023-10-27,ServicerC,0.0,Default,4.139,LOS,none,0,Update from ServicerB
LN0000951,2023-04-26,ServicerC,156794.47,Current,5.033,LOS,stale_record,1,Update from ServicerD
LN0008203,2021-12-21,ServicerE,0.0,30DPD,2.98,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0008203,2022-02-28,ServicerB,0.0,Default,6.514,Servicer-Portal,stale_record,1,Update from ServicerC
LN0008203,2022-02-02,ServicerA,0.0,Default,4.879,Manual-Entry,none,0,Update from ServicerD
LN0008203,2022-10-23,ServicerB,0.0,Default,6.686,Servicer-Portal,none,0,Update from ServicerD
LN0002552,2021-01-26,ServicerA,46292.04,Current,5.49,Batch-Upload,none,0,Update from ServicerB
LN0002552,2022-05-23,ServicerD,46292.04,Default,7.57,LOS,none,0,Update from ServicerB
LN0002552,2022-07-13,ServicerD,46292.04,60DPD,2.909,Servicer-Portal,none,0,Update from ServicerB
LN0002552,2023-09-14,ServicerD,46292.04,Current,4.703,Batch-Upload,none,0,Update from ServicerB
LN0006622,2022-04-24,ServicerB,86858.35,60DPD,4.336,LOS,none,0,Update from ServicerD
LN0005710,2021-09-16,ServicerE,184418.89,60DPD,6.753,LOS,rate_discrepancy,0,Update from ServicerC
LN0005710,2023-07-01,ServicerA,184418.89,Default,3.967,Servicer-Portal,rate_discrepancy,0,Update from ServicerE
LN0005710,2022-05-29,ServicerC,184418.89,Default,3.223,Servicer-Portal,stale_record,1,Update from ServicerB
LN0001287,2023-09-28,ServicerB,0.0,30DPD,5.951,Batch-Upload,status_conflict,0,Update from ServicerA
LN0001287,2023-12-02,ServicerC,0.0,30DPD,5.425,Batch-Upload,none,0,Update from ServicerE
LN0008845,2022-01-21,ServicerB,0.0,90DPD,5.674,LOS,balance_mismatch,0,Update from ServicerB
LN0008845,2022-09-03,ServicerB,0.0,60DPD,6.448,Servicer-Portal,stale_record,1,Update from ServicerE
LN0008845,2022-04-09,ServicerD,0.0,30DPD,5.497,Batch-Upload,none,0,Update from ServicerB
LN0008845,2023-04-13,ServicerA,0.0,Default,9.387,Servicer-Portal,none,0,Update from ServicerE
LN0008845,2023-08-11,ServicerE,0.0,90DPD,5.631,Batch-Upload,stale_record,1,Update from ServicerD
LN0000826,2021-04-15,ServicerC,205158.8,90DPD,4.764,LOS,none,0,Update from ServicerA
LN0000826,2022-01-01,ServicerC,162068.81,Default,5.766,Servicer-Portal,balance_mismatch,0,Update from ServicerA
LN0000826,2021-10-22,ServicerD,408153.02,Current,5.78,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0000826,2021-10-21,ServicerA,205158.8,Current,5.954,Servicer-Portal,stale_record,1,Update from ServicerC
LN0000826,2022-08-08,ServicerE,205158.8,Default,4.894,Manual-Entry,stale_record,1,Update from ServicerD
LN0007558,2023-08-04,ServicerE,154443.9,90DPD,4.5,LOS,stale_record,1,Update from ServicerD
LN0007558,2021-06-08,ServicerB,154443.9,Default,4.827,Manual-Entry,rate_discrepancy,0,Update from ServicerE
